ga.dateHourMinute;ga.sessionDurationBucket;ga.browser.encoded;ga.operatingSystem.encoded;ga.operatingSystemVersion.encoded;ga.language.encoded;ga.DeviceInfo.encoded;Unique.code;ga.sessionsWithEvent;Success
201804081542;220;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804081804;79;A11;B4;C25;D54;E11;A11B4C25D54E11;1;TRUE
201804081805;79;A11;B4;C25;D54;E11;A11B4C25D54E11;0;TRUE
201804081854;184;A11;B4;C27;D54;E11;A11B4C27D54E11;1;TRUE
201804081856;184;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804081857;184;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804082218;108;A4;B4;C26;D54;E11;A4B4C26D54E11;1;TRUE
201804082219;108;A4;B4;C26;D54;E11;A4B4C26D54E11;0;TRUE
201804082230;381;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804082234;381;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804082235;381;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804082236;381;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804091112;254;A4;B4;C27;D54;E11;A4B4C27D54E11;1;TRUE
201804091357;22;A11;B4;C26;D54;E11;A11B4C26D54E11;1;TRUE
201804091358;22;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804091748;155;A11;B4;C24;D54;E11;A11B4C24D54E11;1;TRUE
201804091750;155;A11;B4;C24;D54;E11;A11B4C24D54E11;0;TRUE
201804091911;17;A11;B4;C27;D77;E11;A11B4C27D77E11;1;TRUE
201804091912;17;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804092000;85;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804092002;132;A11;B4;C27;D54;E11;A11B4C27D54E11;1;TRUE
201804092003;132;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804092031;744;A11;B4;C27;D77;E11;A11B4C27D77E11;1;TRUE
201804092034;744;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804092041;744;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804092042;744;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804092043;744;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804092044;744;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804092212;178;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804100922;2366;A12;B4;C10;D77;E11;A12B4C10D77E11;1;TRUE
201804100928;2366;A12;B4;C10;D77;E11;A12B4C10D77E11;0;TRUE
201804100951;2366;A12;B4;C10;D77;E11;A12B4C10D77E11;0;TRUE
201804100954;2366;A12;B4;C10;D77;E11;A12B4C10D77E11;0;TRUE
201804100956;2366;A12;B4;C10;D77;E11;A12B4C10D77E11;0;TRUE
201804100957;2366;A12;B4;C10;D77;E11;A12B4C10D77E11;0;TRUE
201804101001;2366;A12;B4;C10;D77;E11;A12B4C10D77E11;0;TRUE
201804101002;2366;A12;B4;C10;D77;E11;A12B4C10D77E11;0;TRUE
201804101110;212;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804101156;19;A11;B4;C25;D77;E11;A11B4C25D77E11;1;TRUE
201804101157;19;A11;B4;C25;D77;E11;A11B4C25D77E11;0;TRUE
201804101215;692;A11;B4;C26;D77;E11;A11B4C26D77E11;1;TRUE
201804101443;100;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804101444;100;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804102226;62;A11;B4;C27;D77;E11;A11B4C27D77E11;0;TRUE
201804111122;298;A11;B4;C26;D54;E11;A11B4C26D54E11;1;TRUE
201804111123;298;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804111125;298;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804111126;298;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804111127;298;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804111653;124;A11;B4;C26;D54;E11;A11B4C26D54E11;1;TRUE
201804111811;89;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804111812;89;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804112013;88;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804112031;203;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804112033;203;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804121104;230;A11;B4;C26;D54;E11;A11B4C26D54E11;1;TRUE
201804121106;230;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804121107;230;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804121137;959;A11;B4;C27;D54;E11;A11B4C27D54E11;1;TRUE
201804121404;107;A4;B4;C18;D51;E11;A4B4C18D51E11;1;TRUE
201804121406;107;A4;B4;C18;D51;E11;A4B4C18D51E11;0;TRUE
201804121528;121;A11;B4;C26;D77;E11;A11B4C26D77E11;0;TRUE
201804121548;127;A11;B4;C25;D54;E11;A11B4C25D54E11;1;TRUE
201804121750;110;A11;B4;C25;D54;E11;A11B4C25D54E11;1;TRUE
201804121751;110;A11;B4;C25;D54;E11;A11B4C25D54E11;0;TRUE
201804121752;110;A11;B4;C25;D54;E11;A11B4C25D54E11;0;TRUE
201804121758;257;A11;B4;C26;D54;E11;A11B4C26D54E11;1;TRUE
201804121802;257;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804121803;257;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804122041;272;A11;B4;C26;D54;E11;A11B4C26D54E11;1;TRUE
201804122042;272;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804122044;272;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804122045;272;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804122046;272;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804122202;71;A11;B4;C27;D54;E11;A11B4C27D54E11;1;TRUE
201804122203;71;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804122257;118;A11;B4;C25;D54;E11;A11B4C25D54E11;1;TRUE
201804122258;118;A11;B4;C25;D54;E11;A11B4C25D54E11;0;TRUE
201804122259;118;A11;B4;C25;D54;E11;A11B4C25D54E11;0;TRUE
201804122326;140;A11;B4;C26;D54;E11;A11B4C26D54E11;1;TRUE
201804122327;140;A11;B4;C26;D54;E11;A11B4C26D54E11;0;TRUE
201804131042;78;A4;B4;C22;D77;E11;A4B4C22D77E11;1;TRUE
201804131236;90;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804131237;90;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201804131257;450;A11;B4;C27;D54;E11;A11B4C27D54E11;1;TRUE
201804131258;450;A11;B4;C27;D54;E11;A11B4C27D54E11;0;TRUE
201803160952;139;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803161016;103;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803161442;171;A7;B8;C43;D54;E359;A7B8C43D54E359;1;FALSE
201803161444;171;A7;B8;C43;D54;E359;A7B8C43D54E359;0;FALSE
201803201201;52;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803201240;112;A7;B8;C43;D54;E359;A7B8C43D54E359;1;FALSE
201803201241;112;A7;B8;C43;D54;E359;A7B8C43D54E359;0;FALSE
201803201440;285;A7;B8;C43;D54;E359;A7B8C43D54E359;1;TRUE
201803201442;285;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803201527;476;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803201528;476;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803201529;476;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803211102;139;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803211103;139;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803231210;221;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803231213;221;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803241449;114;A7;B8;C43;D54;E359;A7B8C43D54E359;1;TRUE
201803241450;114;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803241451;114;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803271407;220;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201803271410;220;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201804041547;56;A7;B8;C43;D54;E359;A7B8C43D54E359;1;TRUE
201804041548;56;A7;B8;C43;D54;E359;A7B8C43D54E359;0;TRUE
201806151937;277;A4;B2;C44;D73;E87;A4B2C44D73E87;0;FALSE
201806151938;277;A4;B2;C44;D73;E87;A4B2C44D73E87;0;FALSE
201806160914;2;A4;B2;C44;D77;E87;A4B2C44D77E87;0;FALSE
201806161640;2;A4;B2;C44;D77;E87;A4B2C44D77E87;1;FALSE
201806171548;11;A4;B2;C44;D77;E87;A4B2C44D77E87;1;FALSE
201806171549;11;A4;B2;C44;D77;E87;A4B2C44D77E87;0;FALSE
201806172333;1;A4;B2;C44;D77;E87;A4B2C44D77E87;1;FALSE
201806182043;9;A4;B2;C44;D77;E87;A4B2C44D77E87;1;FALSE
201806182044;9;A4;B2;C44;D77;E87;A4B2C44D77E87;0;FALSE
201806182106;1;A4;B2;C44;D77;E87;A4B2C44D77E87;1;FALSE
201806201135;2;A4;B2;C44;D77;E87;A4B2C44D77E87;1;FALSE
201806201413;278;A4;B2;C44;D77;E87;A4B2C44D77E87;1;FALSE
201806201414;278;A4;B2;C44;D77;E87;A4B2C44D77E87;0;FALSE
201806201416;278;A4;B2;C44;D77;E87;A4B2C44D77E87;0;FALSE
201806201417;278;A4;B2;C44;D77;E87;A4B2C44D77E87;0;FALSE
201806201418;278;A4;B2;C44;D77;E87;A4B2C44D77E87;0;FALSE
201806202115;986;A4;B2;C44;D77;E87;A4B2C44D77E87;0;FALSE
201806212326;98;A3;B2;C44;D77;E87;A3B2C44D77E87;1;FALSE
201806212328;98;A3;B2;C44;D77;E87;A3B2C44D77E87;0;FALSE
201803171220;250;A3;B2;C44;D54;E87;A3B2C44D54E87;1;TRUE
201803171222;250;A3;B2;C44;D54;E87;A3B2C44D54E87;0;TRUE
201803171224;250;A3;B2;C44;D54;E87;A3B2C44D54E87;0;TRUE
201803171952;188;A4;B2;C41;D54;E87;A4B2C41D54E87;1;TRUE
201803171954;188;A4;B2;C41;D54;E87;A4B2C41D54E87;0;TRUE
201803171955;188;A4;B2;C41;D54;E87;A4B2C41D54E87;0;TRUE
201803191324;182;A4;B2;C44;D17;E87;A4B2C44D17E87;1;TRUE
201803191326;182;A4;B2;C44;D17;E87;A4B2C44D17E87;0;TRUE
201803191327;182;A4;B2;C44;D17;E87;A4B2C44D17E87;0;TRUE
201803192303;1068;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803192313;1068;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803192317;1068;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803192319;1068;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803192320;1068;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803200941;258;A4;B2;C44;D25;E87;A4B2C44D25E87;1;TRUE
201803200945;258;A4;B2;C44;D25;E87;A4B2C44D25E87;0;TRUE
201803201702;1661;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201803201704;1661;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803201730;1661;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803230807;75;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201803230808;75;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803241735;114;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201803241900;218;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201803241901;218;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803241903;218;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201803242047;63;A3;B2;C44;D77;E87;A3B2C44D77E87;1;TRUE
201803242048;63;A3;B2;C44;D77;E87;A3B2C44D77E87;0;TRUE
201803261321;96;A3;B2;C44;D77;E87;A3B2C44D77E87;1;TRUE
201803261322;96;A3;B2;C44;D77;E87;A3B2C44D77E87;0;TRUE
201803311009;71;A4;B2;C44;D25;E87;A4B2C44D25E87;1;TRUE
201803311010;71;A4;B2;C44;D25;E87;A4B2C44D25E87;0;TRUE
201804011024;223;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201804011027;223;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201804012228;357;A4;B2;C44;D37;E87;A4B2C44D37E87;1;TRUE
201804012234;357;A4;B2;C44;D37;E87;A4B2C44D37E87;0;TRUE
201804021931;125;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201804021933;125;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201804032016;141;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201804061229;540;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201804061236;540;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201804061237;540;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201804071411;244;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201804071412;244;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201804071414;244;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201804071959;89;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201804072000;89;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804081611;413;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201804081616;413;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804081617;413;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804081618;413;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804111053;1122;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804111054;1122;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804141006;269;A4;B2;C44;D31;E87;A4B2C44D31E87;1;TRUE
201804141007;269;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201804141008;269;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201804141009;269;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201804141010;269;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201804191521;200;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804191522;200;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804191749;106;A3;B2;C41;D77;E87;A3B2C41D77E87;0;TRUE
201804212055;45;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201804212056;45;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201804231150;191;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804232114;147;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804251843;100;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201804251844;100;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804251845;100;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201804291250;195;A3;B2;C44;D77;E87;A3B2C44D77E87;1;TRUE
201804291252;195;A3;B2;C44;D77;E87;A3B2C44D77E87;0;TRUE
201804291253;195;A3;B2;C44;D77;E87;A3B2C44D77E87;0;TRUE
201805050854;247;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201805050856;247;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805050857;247;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805050858;247;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805050859;247;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805051937;91;A4;B2;C41;D54;E87;A4B2C41D54E87;1;TRUE
201805051938;91;A4;B2;C41;D54;E87;A4B2C41D54E87;0;TRUE
201805071744;129;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201805071745;129;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805071746;129;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805111321;189;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805111322;189;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805111331;310;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201805111650;480;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201805111651;480;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805111652;480;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805111653;480;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805111656;480;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805111658;480;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805131724;101;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201805142002;154;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201805142004;154;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201805150702;77;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201805150703;77;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805151719;770;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201805151722;770;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805151726;770;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805151731;770;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805221140;226;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805221142;226;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805250826;261;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805250827;261;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805250828;261;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201805291825;115;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806011927;326;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806011930;326;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806031937;236;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201806031938;236;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806031940;236;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806031941;236;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806041947;222;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201806041948;222;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806080832;49;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201806080921;394;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201806080928;394;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806101736;351;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806101738;351;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806101739;351;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806102037;182;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201806102039;182;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806102040;182;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806102200;179;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201806102201;179;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806102203;179;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806112220;90;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201806121632;136;A3;B2;C44;D77;E87;A3B2C44D77E87;0;TRUE
201806142022;96;A4;B2;C44;D54;E87;A4B2C44D54E87;1;TRUE
201806142023;96;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806142024;96;A4;B2;C44;D54;E87;A4B2C44D54E87;0;TRUE
201806142252;175;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806142253;175;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806142254;175;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806151016;383;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806151018;383;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806161220;986;A4;B2;C44;D77;E87;A4B2C44D77E87;1;TRUE
201806161224;986;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806161229;986;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806161234;986;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806161236;986;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806161237;986;A4;B2;C44;D77;E87;A4B2C44D77E87;0;TRUE
201806171157;265;A4;B2;C41;D31;E87;A4B2C41D31E87;1;TRUE
201806171158;265;A4;B2;C41;D31;E87;A4B2C41D31E87;0;TRUE
201806171159;265;A4;B2;C41;D31;E87;A4B2C41D31E87;0;TRUE
201806171202;265;A4;B2;C41;D31;E87;A4B2C41D31E87;0;TRUE
201806201618;98;A4;B2;C44;D31;E87;A4B2C44D31E87;1;TRUE
201806201619;98;A4;B2;C44;D31;E87;A4B2C44D31E87;0;TRUE
201803170923;258;A4;B2;C44;D77;E88;A4B2C44D77E88;1;FALSE
201803170925;258;A4;B2;C44;D77;E88;A4B2C44D77E88;0;FALSE
201803161813;1;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201803222155;1;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201803240215;2;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201803252044;54;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201803252045;54;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201803270755;4;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201804122350;240;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201804122354;240;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201804130009;513;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201804130010;513;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201804130013;513;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201804130015;513;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201804130016;513;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201804130018;513;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201804130931;254;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201804130935;254;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201804172046;2;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201804180814;33;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201804302356;2;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201804302357;2;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201805041131;2;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201805052358;68;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201805052359;68;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201805062249;1;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201805131955;58;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201805131956;58;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201805190800;53;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201805190801;53;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201805201727;45;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201805260902;944;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201805260917;944;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201805260918;944;A13;B2;C44;D54;E253;A13B2C44D54E253;0;FALSE
201805291018;1;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201805310009;1;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201806131947;2;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201806211645;52;A13;B2;C44;D54;E253;A13B2C44D54E253;1;FALSE
201803162316;72;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803162317;72;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803221612;352;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803221613;352;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803221614;352;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803221615;352;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803231555;91;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803240127;158;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803240128;158;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803241759;145;A13;B2;C44;D54;E253;A13B2C44D54E253;1;TRUE
201803241800;145;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803241801;145;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803261402;173;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803261403;173;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803291844;119;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803291845;119;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803291929;73;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803301225;356;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803301226;356;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803301227;356;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803301230;356;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201803301309;145;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804061918;292;A13;B2;C44;D54;E253;A13B2C44D54E253;1;TRUE
201804061919;292;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804061920;292;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804061922;292;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804061923;292;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804121016;1509;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804121017;1509;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804121018;1509;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804121019;1509;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804121020;1509;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
201804151437;112;A13;B2;C44;D54;E253;A13B2C44D54E253;1;TRUE
201804151438;112;A13;B2;C44;D54;E253;A13B2C44D54E253;0;TRUE
